/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_29_133.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_29_133.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_29_133.jpg, 0, 0, 0, 8.023857E-05
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_29_238.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_29_238.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_29_238.jpg, 0, 0, 0, 7.939569E-05
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_29_339.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_29_339.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_29_339.jpg, 0, 0, 0, 7.795308E-05
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_29_443.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_29_443.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_29_443.jpg, 0, 0, 0, 7.775518E-05
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_29_558.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_29_558.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_29_558.jpg, 0, 0, 0, 7.80936E-05
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_29_674.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_29_674.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_29_674.jpg, 0, 0, 0, 7.844589E-05
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_29_789.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_29_789.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_29_789.jpg, 0, 0, 0, 7.982614E-05
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_29_905.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_29_905.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_29_905.jpg, 0, 0, 0, 8.049921E-05
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_30_008.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_30_008.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_30_008.jpg, 0, 0, 0, 7.808222E-05
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_30_122.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_30_122.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_30_122.jpg, 0, 0, 0, 7.818612E-05
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_30_226.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_30_226.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_30_226.jpg, 0, 0, 0, 7.802635E-05
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_30_341.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_30_341.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_30_341.jpg, 0, 0, 0, 7.799283E-05
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_30_453.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_30_453.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_30_453.jpg, 0, 0, 0, 7.920743E-05
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_30_567.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_30_567.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_30_567.jpg, 0, 0, 0, 7.955584E-05
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_30_671.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_30_671.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_30_671.jpg, 0, 0, 0, 7.82444E-05
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_30_780.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_30_780.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_30_780.jpg, 0, 0.24204, 0, 0.118782
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_30_894.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_30_894.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_30_894.jpg, 0, 0.54747, 0, 0.64378
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_30_996.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_30_996.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_30_996.jpg, 0, 0.849903, 0, 1.439757
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_31_113.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_31_113.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_31_113.jpg, 0, 1, 0, 2.947648
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_31_232.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_31_232.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_31_232.jpg, -0.2313062, 1, 0, 4.329137
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_31_414.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_31_414.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_31_414.jpg, 0, 1, 0, 6.403609
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_31_523.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_31_523.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_31_523.jpg, 0, 1, 0, 7.545925
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_31_639.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_31_639.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_31_639.jpg, 0, 0.7646952, 0, 8.77393
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_31_743.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_31_743.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_31_743.jpg, 0, 0.4516091, 0, 9.398302
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_31_861.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_31_861.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_31_861.jpg, -0.1319522, 0.09853601, 0, 9.642116
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_31_970.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_31_970.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_31_970.jpg, -0.3114331, 0, 0, 9.484563
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_32_070.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_32_070.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_32_070.jpg, -0.01119304, 0.1261468, 0, 9.439539
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_32_171.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_32_171.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_32_171.jpg, 0, 0.4301909, 0, 9.74546
/Users/benweiss/Desktop/Data/IMG/center_2020_07_16_12_26_32_285.jpg, /Users/benweiss/Desktop/Data/IMG/left_2020_07_16_12_26_32_285.jpg, /Users/benweiss/Desktop/Data/IMG/right_2020_07_16_12_26_32_285.jpg, 0, 0.08855689, 0, 9.945827
